X,y
-0.250919762305275,-2.41375565125206
0.9014286128198323,0.01864978803411621
0.4639878836228102,-2.0457393637869337
0.1973169683940732,-3.3071160973769924
-0.687962719115127,0.8423229026360773
-0.6880109593275947,1.0456199947433036
-0.8838327756636011,2.980046307114466
0.7323522915498704,-0.6156898979269263
0.2022300234864176,-3.5420950369752857
0.416145155592091,-3.0604892640438432
-0.9588310114083951,3.0780733186463554
0.9398197043239886,1.0730693284512007
0.6648852816008435,-1.3729560935321818
-0.5753217786434477,3.688523428653938
-0.6363500655857988,0.7457744051167692
-0.6331909802931324,1.2922003473442056
-0.39151551408092455,-0.07347758091503076
0.04951286326447568,-1.4526448863655694
-0.13610996271576847,-2.145853985417711
-0.4175417196039162,-0.160221377608882
0.22370578944475894,-2.937508931512351
-0.7210122786959163,0.45807448889716595
-0.4157107029295637,-1.412323760352643
-0.2672763134126166,-1.3969766723072923
-0.08786003156592814,0.38824994042166683
0.5703519227860272,-3.9023824579481907
-0.6006524356832805,0.6594108660756925
0.02846887682722321,-3.6981368551307994
0.18482913772408494,-2.6349671684202955
-0.9070991745600046,3.184083525487062
0.21508970380287673,-2.100482172584825
-0.6589517526254169,-0.7699726087908035
-0.869896814029441,1.066490952186272
0.8977710745066665,0.4872788221907891
0.9312640661491187,-0.3415238002225458
0.6167946962329223,-1.7624242032024553
-0.39077246165325863,-0.9849310260020082
-0.8046557719872323,0.6233465939867057
0.3684660530243138,0.005858748132733016
-0.1196950125207974,-1.2312934735181806
-0.7559235303104423,-1.0968851106235913
-0.00964617977745963,-1.8576447418781514
-0.9312229577695632,1.646732066420268
0.8186408041575641,-0.27464228341852504
-0.48244003679996617,-1.4216777944200771
0.32504456870796394,-2.2645516838804975
-0.3765778478211781,-0.5825428955229258
0.040136042355621626,-1.2303435106013199
0.0934205586865593,-3.3342420710495357
-0.6302910889489459,-0.19454948379807502
0.9391692555291171,0.0710423365480185
0.5502656467222291,-2.706268055127354
0.8789978831283782,1.3011133167662838
0.7896547008552977,-0.947711232676238
0.19579995762217028,-3.4249257899951857
0.8437484700462337,0.031238352986691864
-0.823014995896161,3.5345460868978975
-0.6080342751617096,1.046536337310826
-0.9095454221789239,0.5970273416360956
-0.3493393384734713,-1.6772711629236619
-0.22264542062103598,-0.3464616608659592
-0.4573019364522082,-1.452542642953444
0.6574750183038587,-1.4609929698811968
-0.28649334661282144,-0.6416924796766661
-0.4381309806252385,-1.757187713223337
0.08539216631649693,-2.1888610724221222
-0.7181515500504747,-2.564977259991752
0.6043939615080793,-3.0207498024190746
-0.8508987126404584,1.3762345470643567
0.9737738732010346,0.08872893098691037
0.5444895385933148,-0.42509845473453245
-0.6025686369316552,-1.4464076181510392
-0.9889557657527952,2.4137165494619333
0.6309228569096683,-1.8255660730130172
0.41371468769523423,-0.6822439646851184
0.4580143360819746,-3.542384260347941
0.5425406933718915,-0.8958381175210772
-0.8519106965318193,1.647069776010662
-0.2830685429114548,-2.409178392019541
-0.7682618809497406,1.475748275944098
0.726206851751187,-1.4961828995027242
0.24659625365511584,-2.7636149793324645
-0.3382039502947016,-1.1648649758446
-0.8728832994279527,1.420953703665193
-0.3780353565686756,-0.9682214342194274
-0.3496333559465059,-0.529795338155147
0.45921235667612814,-0.5199954967267044
0.27511494271042625,-3.397706611308709
0.7744254851526531,0.6810384020991103
-0.05557014967610141,-3.932621794108265
-0.7608115081233966,0.8101121197230835
0.42648957444599,-1.5306247161453088
0.5215700972337949,-1.7926347197581791
0.12255439513899247,-2.770373363722859
0.541934359909122,-2.2675833605122158
-0.012408807271218514,-2.5337099180430385
0.045465658763988115,-2.6900445085944935
-0.14491796328290074,-0.961536329162998
-0.9491617465118096,2.829635364811341
-0.7842171460133911,0.43351850993416374
-0.9371416286265315,3.2617426969235885
0.2728208225275608,-1.8529427488238461
-0.37128803784734665,-0.2955631815438585
0.01714138232940554,-1.444555846016472
0.815132947852186,-1.986160090615066
-0.5014155417022501,-1.0991636140064895
-0.17923415392874054,-0.9823126918368029
0.5111022770860973,-1.4696991883230994
-0.5424036690167551,-0.35672683253028414
-0.846040180342414,1.7077369021908877
-0.42049709417246395,0.3710630260021346
-0.6775574254919912,-0.1712576942148304
0.8593953046851461,-0.16529773384797186
0.6162407591288339,-2.1819006698568617
0.26680751302084693,-2.3787895842934392
0.7429211803754354,-0.5231112505994047
0.6073441537982289,-1.166970756248591
-0.6268598822279283,0.933806560845661
0.7851179969799555,-0.07808130893546528
0.07868448383130144,-2.104193532267455
0.6148803103281251,-1.2997635346475505
0.7921825998469865,-1.645267970681989
-0.36399305005627225,-0.8127551437991725
-0.7798961509446465,0.9654729329085131
-0.5441296749161166,-0.2300201899324823
-0.14578442274748737,-1.214035744040784
0.6360295318449862,-2.765596717643241
0.7214611665126869,0.37818003089852525
-0.9860957389376186,1.8195483987984282
0.021494605155131463,-3.2927940505849005
-0.16517799370244202,-0.6060010269849743
-0.5557843790585395,0.5246741885621018
-0.7602692653326344,1.5822731883716
-0.3247696571927441,-0.6553720721783242
0.8858194078250383,-0.3818420276624271
-0.35359413595848954,-2.0741533983976654
0.037581243486732197,-2.0180326567483267
0.4060379177903557,-2.803322594889881
-0.27274079524141204,-0.48623088016302296
0.9435641654419213,0.48987079160785696
0.9248945898842225,-0.5574516646687135
-0.4964354083492717,-0.8842707161022486
-0.005502988215229099,-1.636149930220965
-0.3982433803664607,-1.5636551248456707
-0.4303190112450648,-1.6865588560932316
-0.9262261052909344,2.507326878155062
0.2191286679597937,-1.9197881401282415
0.005358046457722976,-2.5685102494543774
-0.8970424975000213,1.5375455226356265
-0.44270707152677713,-0.5780515962640975
0.8165317719333074,-2.5933479485061928
-0.5208762186660552,-1.8514263901115744
-0.7102102558175538,-0.09339705180713087
-0.02109447944487397,-2.2431411890324426
0.9713009082212014,1.5849901483503617
-0.5158894569769992,1.006798670466622
0.3442710948117571,-1.2872493640861782
0.5232392306574352,-2.232489147159402
-0.5247249120152007,-0.443880396817167
0.45643269722371915,-3.109719726154867
-0.26443373456149355,-1.5063793322473393
0.26461166118715895,-2.4500631365455363
0.2670594215217894,-1.8383551502479503
0.07154936814951696,-2.947733622692036
-0.8194204598911834,1.9045181244052767
0.6706049911784759,-0.3414763030233201
-0.35843987005652833,-1.2671246184341642
-0.6269629792002915,0.5225978786541926
-0.9184497168904722,2.8846508544723193
0.18178588637648363,-2.5638950011925212
0.35512872368456483,-1.9178393302236134
-0.9668243421442877,2.651431287898621
0.024186116598561958,-1.98359836754444
-0.5470084496041241,-1.0852872112034913
0.2903455808188997,-2.1327769355795323
-0.6512671419900171,0.7601254749910393
0.3818754762049319,-0.6828711990061229
-0.22652930739892518,-0.642996109725337
0.873459977473469,1.6152095222730076
-0.7249581117080135,-0.04666899600755581
-0.317867297899483,-0.4360955508218678
-0.7730529575188219,1.2305696884391408
0.8493872365571256,1.363674464392593
0.754678706761962,-2.3719454526068295
-0.4841167445696888,-1.4610090077238684
0.3199680920683581,-2.7504190689918278
0.6344444004024317,-4.0740900645173355
0.11040162319892466,-2.6682586682883143
0.05930115671201297,-2.870856001629644
-0.5162954181990966,-0.3161679018208633
-0.8137944643882016,1.6846303344422449
0.7944315159066535,0.5572110692864234
0.8008361143266609,-0.3212544672950465
0.2662029145465359,-2.738094662984175
-0.32194041790259864,-2.192297518048679
-0.3015808507746782,-0.8734099177966428
0.45191135774047875,-3.4293047493084066
0.7942205199051542,0.5109817509701067
0.7741728485302346,-0.2741010058513338
0.5597510917152477,-2.5140930879513435
0.2840632923085755,-3.871551428087636
-0.8317200700099023,2.832812753110083
-0.6767425718107725,0.3007838616330052
0.7971083770541585,-0.06167247786962782
0.21285811931917986,-3.7591712869133644
-0.9816058967667407,2.182181307443425
-0.7970569142679358,1.2244309705588625
0.3270035382161116,-2.102357460395491
-0.9898768323075626,2.4128025722127635
-0.6783838971650027,1.0482305557934595
0.09746757873317224,-3.2037507984374676
0.3837903953853865,-2.2757964904131742
0.30392251900520106,-2.034302909380973
-0.5514613810788804,0.225073606847757
0.4243584426950717,-1.4081064630681663
-0.5255018250063999,-1.5456386583714314
-0.34920060368146455,-2.7276753208524958
0.4929828102360483,-0.81244797589422
0.2992657980944293,-1.8232431458272078
0.6984468209883559,-2.544203323164578
0.31522578460068673,-0.600971762307932
0.13661720667094324,-2.037038090205561
-0.812650464343815,2.513615714976012
-0.26456839388113296,-1.4199219983636497
-0.4695952646365491,1.3719312723713506
-0.5120207132418328,1.267819569944362
0.9460211095048912,0.43994617960573573
-0.2138045506664792,-0.6666512730870026
0.7840931103542266,-0.7450030481350797
0.2622772519945258,-0.793075586631798
0.5896226070832968,-2.9796139696251904
0.005274186210384224,-1.3754223743830472
0.15380776925271822,-1.0991479312810921
-0.0149646123622722,-3.796263582947489
-0.609514024403911,-1.1609354065756101
0.44490423052301065,-4.151138512406229
-0.4384552751182884,-1.0982403568386987
-0.9513680671370923,3.210671395499107
0.29094459181433563,-0.6548184230190903
-0.6457786411859021,0.3039149982359682
0.8809171687058286,1.1904739923636332
0.9078571540051747,-1.4110252468590003
0.829728780440897,-2.7298623084515423
-0.2596825994891112,-1.5583474219003313
-0.9690867669422651,3.0445335173077566
0.8566371251754508,-0.7772676742719791
-0.14363170336537134,-3.8814580572226203
0.9333096380873391,0.3396074706053847
0.9272399541785057,-0.9925354818372318
0.7060189109347201,-1.1010439569528625
